product_ctgr_name	/Arts & Entertainment	/Computers & Electronics	/Finance	/Games	/Home & Garden	/Business & Industrial	/Internet & Telecom	/People & Society	/News	/Shopping
Shopping center/Commercial facilities/Factory	0.25	0.16666666666666666	0.1111111111111111	0.2	0.2	0.2	0.2	0.16666666666666666	0.16666666666666666	0.25
fortune telling	0.09090909090909091	0.06666666666666667	0.07142857142857142	0.07692307692307693	0.07142857142857142	0.08333333333333333	0.05555555555555555	0.08333333333333333	0.07142857142857142	0.0625
Learning materials	0.25	0.2	0.2	0.25	0.2	0.16666666666666666	0.2	0.2	0.3333333333333333	0.3333333333333333
Care Center	0.2	0.14285714285714285	0.16666666666666666	0.25	0.25	0.25	0.14285714285714285	0.3333333333333333	0.1111111111111111	0.25
Make-Cosmetics	0.16666666666666666	0.16666666666666666	0.2	0.16666666666666666	0.2	0.1111111111111111	0.2	0.2	0.07692307692307693	0.25
Credit card	0.125	0.07692307692307693	0.07692307692307693	0.08333333333333333	0.09090909090909091	0.1	0.06666666666666667	0.1111111111111111	0.1111111111111111	0.07142857142857142
Language/studies/study/abroad	0.5	0.2	0.2	0.16666666666666666	0.2	0.2	0.125	0.2	0.2	0.25
Internet	0.125	0.125	0.058823529411764705	0.125	0.1111111111111111	0.07142857142857142	1.0	0.07692307692307693	0.06666666666666667	0.125
points/Sweepstakes	0.16666666666666666	0.125	0.16666666666666666	0.25	0.3333333333333333	0.3333333333333333	0.14285714285714285	0.2	0.2	0.3333333333333333
Manga/animation/youth	0.25	0.2	0.14285714285714285	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.1	0.3333333333333333	0.125	0.125
Junior College/University	0.16666666666666666	0.125	0.09090909090909091	0.125	0.25	0.2	0.14285714285714285	0.25	0.1111111111111111	0.16666666666666666
TV Shows	0.1111111111111111	0.07692307692307693	0.1111111111111111	0.16666666666666666	0.09090909090909091	0.125	0.06666666666666667	0.1111111111111111	0.3333333333333333	0.09090909090909091
Hospital/Clinic	0.14285714285714285	0.1111111111111111	0.07692307692307693	0.1111111111111111	0.16666666666666666	0.16666666666666666	0.125	0.16666666666666666	0.1	0.14285714285714285
Sunburn/Sun care	0.2	0.16666666666666666	0.16666666666666666	0.25	0.25	0.25	0.1111111111111111	0.16666666666666666	0.1111111111111111	0.25
pets	0.14285714285714285	0.2	0.125	0.3333333333333333	0.125	0.16666666666666666	0.1111111111111111	0.125	0.09090909090909091	0.14285714285714285
Mobile phone	0.1111111111111111	0.1111111111111111	0.05555555555555555	0.14285714285714285	0.1111111111111111	0.06666666666666667	0.125	0.07142857142857142	0.0625	0.1111111111111111
online game	0.3333333333333333	0.16666666666666666	0.14285714285714285	1.0	0.14285714285714285	0.5	0.16666666666666666	0.125	0.16666666666666666	0.14285714285714285
Fitness/Gym	0.16666666666666666	0.125	0.09090909090909091	0.125	0.14285714285714285	0.125	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.16666666666666666
Real Estate/Rent	0.125	0.1	0.25	0.125	0.2	0.125	0.1	0.16666666666666666	0.1111111111111111	0.25
Toys	0.25	0.25	0.16666666666666666	0.2	0.2	0.1	0.2	0.16666666666666666	0.09090909090909091	0.25
Bank	0.16666666666666666	0.16666666666666666	0.25	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.2	0.2	0.1111111111111111	0.2
Tool	0.16666666666666666	0.2	0.2	0.16666666666666666	0.2	0.16666666666666666	0.2	0.14285714285714285	0.1111111111111111	0.16666666666666666
Clothing items	0.2	0.14285714285714285	0.16666666666666666	0.16666666666666666	0.2	0.14285714285714285	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.25
SNS	0.1	0.1	0.07692307692307693	0.1111111111111111	0.1111111111111111	0.1	0.08333333333333333	0.1111111111111111	0.09090909090909091	0.09090909090909091
Office supplies	0.25	0.125	0.25	0.3333333333333333	0.25	0.5	0.125	0.2	0.14285714285714285	0.16666666666666666
Eating and drinking establishments/Mass eatery/Family restaurant/Coffee	0.2	0.2	0.25	0.2	1.0	0.25	0.16666666666666666	1.0	0.14285714285714285	0.2
Electricity/water supply	0.2	0.14285714285714285	0.07692307692307693	0.14285714285714285	0.16666666666666666	0.1	0.16666666666666666	0.125	0.1	0.2
